filename,num_taxa,msa_length,median_seq_length
352909_NT_AL_AA.fasta.zip,169,499,456
353116_NT_AL_AA.fasta.zip,186,423,404.0
353189_NT_AL_AA.fasta.zip,174,737,722.5
353238_NT_AL_AA.fasta.zip,171,706,669
353274_NT_AL_AA.fasta.zip,171,1117,1016
353288_NT_AL_AA.fasta.zip,131,481,466
353299_NT_AL_AA.fasta.zip,175,1099,1032
353322_NT_AL_AA.fasta.zip,182,160,157.0
353376_NT_AL_AA.fasta.zip,112,238,232.0
353497_NT_AL_AA.fasta.zip,158,886,836.0
353_NT_AL_AA.fasta.zip,178,186,177.0
3547_NT_AL_AA.fasta.zip,157,1344,1325
3549_NT_AL_AA.fasta.zip,182,451,409.0
3550_NT_AL_AA.fasta.zip,187,561,555
3551_NT_AL_AA.fasta.zip,179,751,743
3552_NT_AL_AA.fasta.zip,183,284,265
3553_NT_AL_AA.fasta.zip,182,276,266.0
3554_NT_AL_AA.fasta.zip,181,579,566
3556_NT_AL_AA.fasta.zip,183,706,685
3557_NT_AL_AA.fasta.zip,166,174,168.0
3558_NT_AL_AA.fasta.zip,183,158,154
3559_NT_AL_AA.fasta.zip,181,292,250
355_NT_AL_AA.fasta.zip,173,326,265
3560_NT_AL_AA.fasta.zip,182,610,536.0
3561_NT_AL_AA.fasta.zip,178,382,367.0
3562_NT_AL_AA.fasta.zip,18,145,143.0
3565_NT_AL_AA.fasta.zip,180,153,130.0
3566_NT_AL_AA.fasta.zip,179,895,784
3567_NT_AL_AA.fasta.zip,186,138,133.0
3568_NT_AL_AA.fasta.zip,161,424,417
3569_NT_AL_AA.fasta.zip,180,212,198.0
356_NT_AL_AA.fasta.zip,184,325,269.0
3570_NT_AL_AA.fasta.zip,183,466,428
3572_NT_AL_AA.fasta.zip,176,941,918.0
3574_NT_AL_AA.fasta.zip,185,186,164
3575_NT_AL_AA.fasta.zip,186,476,456.0
3578_NT_AL_AA.fasta.zip,186,141,135.0
3579_NT_AL_AA.fasta.zip,106,344,340.0
357_NT_AL_AA.fasta.zip,169,2705,1398
3581_NT_AL_AA.fasta.zip,131,486,446
3586_NT_AL_AA.fasta.zip,188,183,178.0
3587_NT_AL_AA.fasta.zip,183,616,575
3588_NT_AL_AA.fasta.zip,176,329,313.0
3589_NT_AL_AA.fasta.zip,172,204,196.0
358_NT_AL_AA.fasta.zip,185,273,271
3590_NT_AL_AA.fasta.zip,173,425,416
3592_NT_AL_AA.fasta.zip,185,230,216
3593_NT_AL_AA.fasta.zip,189,339,326
3594_NT_AL_AA.fasta.zip,178,693,627.0
3595_NT_AL_AA.fasta.zip,183,887,855
3596_NT_AL_AA.fasta.zip,180,136,123.0
359710_NT_AL_AA.fasta.zip,177,482,469
359787_NT_AL_AA.fasta.zip,24,164,150.0
3597_NT_AL_AA.fasta.zip,183,434,417
359845_NT_AL_AA.fasta.zip,169,234,214
3598_NT_AL_AA.fasta.zip,184,369,362.0
359948_NT_AL_AA.fasta.zip,167,632,578
359_NT_AL_AA.fasta.zip,170,276,271.0
35_NT_AL_AA.fasta.zip,182,416,410.0
360023_NT_AL_AA.fasta.zip,170,931,909.0
3600_NT_AL_AA.fasta.zip,170,172,162.0
3601_NT_AL_AA.fasta.zip,173,251,214
360200_NT_AL_AA.fasta.zip,183,1110,1044
360203_NT_AL_AA.fasta.zip,143,273,260
3603_NT_AL_AA.fasta.zip,181,1448,1301
3604_NT_AL_AA.fasta.zip,184,258,247.0
3605_NT_AL_AA.fasta.zip,181,165,153
3606_NT_AL_AA.fasta.zip,178,199,192.0
3607_NT_AL_AA.fasta.zip,170,636,605.0
3608_NT_AL_AA.fasta.zip,187,395,390
3609_NT_AL_AA.fasta.zip,189,924,899
360_NT_AL_AA.fasta.zip,188,295,292.0
3611_NT_AL_AA.fasta.zip,190,457,452.0
3612_NT_AL_AA.fasta.zip,167,277,277
3613_NT_AL_AA.fasta.zip,175,303,287
3614_NT_AL_AA.fasta.zip,184,554,550.0
3615_NT_AL_AA.fasta.zip,188,538,538.0
3617_NT_AL_AA.fasta.zip,177,877,760
3619_NT_AL_AA.fasta.zip,186,1148,856.5
361_NT_AL_AA.fasta.zip,184,327,322.0
3620_NT_AL_AA.fasta.zip,182,405,391.0
3621_NT_AL_AA.fasta.zip,133,234,234
3622_NT_AL_AA.fasta.zip,181,277,277
3623_NT_AL_AA.fasta.zip,188,384,365.0
3624_NT_AL_AA.fasta.zip,185,433,424
3625_NT_AL_AA.fasta.zip,170,418,402.0
3626_NT_AL_AA.fasta.zip,189,364,352
3627_NT_AL_AA.fasta.zip,182,99,97.0
3628_NT_AL_AA.fasta.zip,176,402,398.0
362_NT_AL_AA.fasta.zip,158,266,265.0
3630_NT_AL_AA.fasta.zip,149,111,110
3631_NT_AL_AA.fasta.zip,189,958,943
3632_NT_AL_AA.fasta.zip,181,416,404
3633_NT_AL_AA.fasta.zip,189,949,908
3635_NT_AL_AA.fasta.zip,186,1240,1183.0
3636_NT_AL_AA.fasta.zip,177,1303,1259
3638_NT_AL_AA.fasta.zip,179,280,243
363_NT_AL_AA.fasta.zip,182,271,258.0
3640_NT_AL_AA.fasta.zip,170,161,130.0
3642_NT_AL_AA.fasta.zip,154,579,507.5
3643_NT_AL_AA.fasta.zip,180,1397,1364.0
3645_NT_AL_AA.fasta.zip,186,1316,1295.0
3646_NT_AL_AA.fasta.zip,185,445,445
364_NT_AL_AA.fasta.zip,184,322,297.0
3651_NT_AL_AA.fasta.zip,186,319,281.0
3652_NT_AL_AA.fasta.zip,189,586,584
3654_NT_AL_AA.fasta.zip,180,755,699.0
3655_NT_AL_AA.fasta.zip,186,1107,1091.0
3656_NT_AL_AA.fasta.zip,186,637,606.0
3658_NT_AL_AA.fasta.zip,173,964,963
3659_NT_AL_AA.fasta.zip,187,347,319
3660_NT_AL_AA.fasta.zip,189,356,349
3661_NT_AL_AA.fasta.zip,187,434,415
3662_NT_AL_AA.fasta.zip,185,468,451
3663_NT_AL_AA.fasta.zip,187,535,499
3664_NT_AL_AA.fasta.zip,183,486,467
3665_NT_AL_AA.fasta.zip,175,532,426
3667_NT_AL_AA.fasta.zip,189,1367,1232
3669_NT_AL_AA.fasta.zip,181,176,171
366_NT_AL_AA.fasta.zip,188,297,295.0
3670_NT_AL_AA.fasta.zip,182,349,349.0
3671_NT_AL_AA.fasta.zip,184,444,428.0
3672_NT_AL_AA.fasta.zip,174,1181,1173.0
3673_NT_AL_AA.fasta.zip,177,1168,1159
3674_NT_AL_AA.fasta.zip,188,1052,1026.0
3675_NT_AL_AA.fasta.zip,185,1068,1033
3676_NT_AL_AA.fasta.zip,186,1042,1031.0
3678_NT_AL_AA.fasta.zip,181,1083,1047
3679_NT_AL_AA.fasta.zip,184,1206,1179.0
367_NT_AL_AA.fasta.zip,174,999,878.0
3680_NT_AL_AA.fasta.zip,177,1033,1025
3682_NT_AL_AA.fasta.zip,183,1281,1117
3683_NT_AL_AA.fasta.zip,186,1199,1152.0
3684_NT_AL_AA.fasta.zip,144,1171,1152.0
3685_NT_AL_AA.fasta.zip,173,1052,1036
3687_NT_AL_AA.fasta.zip,118,1173,1152.0
3688_NT_AL_AA.fasta.zip,177,906,798
3689_NT_AL_AA.fasta.zip,181,779,754
368_NT_AL_AA.fasta.zip,181,1544,1486
3690_NT_AL_AA.fasta.zip,182,779,768.0
3691_NT_AL_AA.fasta.zip,183,1936,1819
3692_NT_AL_AA.fasta.zip,186,247,245.0
3693_NT_AL_AA.fasta.zip,181,803,796
3694_NT_AL_AA.fasta.zip,188,791,788.0
3695_NT_AL_AA.fasta.zip,185,835,793
3696_NT_AL_AA.fasta.zip,187,777,767
3697_NT_AL_AA.fasta.zip,187,926,909
3698_NT_AL_AA.fasta.zip,187,955,946
3699_NT_AL_AA.fasta.zip,180,900,881.0
369_NT_AL_AA.fasta.zip,183,634,603
36_NT_AL_AA.fasta.zip,184,440,432.0
3700_NT_AL_AA.fasta.zip,177,937,814
3702_NT_AL_AA.fasta.zip,187,624,617
3703_NT_AL_AA.fasta.zip,189,709,704
3704_NT_AL_AA.fasta.zip,189,198,191
3705_NT_AL_AA.fasta.zip,183,433,412
3706_NT_AL_AA.fasta.zip,183,469,454
3707_NT_AL_AA.fasta.zip,180,1009,922.0
3708_NT_AL_AA.fasta.zip,155,2844,2746
3709_NT_AL_AA.fasta.zip,174,2710,2701.0
3710_NT_AL_AA.fasta.zip,186,2891,2664.0
3712_NT_AL_AA.fasta.zip,186,431,426.0
3713_NT_AL_AA.fasta.zip,118,1299,320.5
3714_NT_AL_AA.fasta.zip,175,1252,1203
3716_NT_AL_AA.fasta.zip,182,1161,1153.0
3717_NT_AL_AA.fasta.zip,185,1136,1131
3718_NT_AL_AA.fasta.zip,185,1125,1100
3720_NT_AL_AA.fasta.zip,189,1287,1227
3725_NT_AL_AA.fasta.zip,179,363,334
3726_NT_AL_AA.fasta.zip,184,369,347.0
3727_NT_AL_AA.fasta.zip,160,383,344.0
3728_NT_AL_AA.fasta.zip,186,748,745.0
372_NT_AL_AA.fasta.zip,189,511,511
373156_NT_AL_AA.fasta.zip,179,234,225
3732_NT_AL_AA.fasta.zip,185,272,266
373509_NT_AL_AA.fasta.zip,181,377,369
3735_NT_AL_AA.fasta.zip,184,636,623.0
3736_NT_AL_AA.fasta.zip,180,496,495.0
3737_NT_AL_AA.fasta.zip,184,501,499.0
373863_NT_AL_AA.fasta.zip,185,375,350
3738_NT_AL_AA.fasta.zip,169,543,523
3739_NT_AL_AA.fasta.zip,173,692,650
373_NT_AL_AA.fasta.zip,187,578,574
3741_NT_AL_AA.fasta.zip,174,662,598.5
374286_NT_AL_AA.fasta.zip,155,1084,1008
374291_NT_AL_AA.fasta.zip,187,214,205
3742_NT_AL_AA.fasta.zip,174,556,529.0
374308_NT_AL_AA.fasta.zip,150,854,829.5
374354_NT_AL_AA.fasta.zip,189,731,724
374355_NT_AL_AA.fasta.zip,189,254,251
374378_NT_AL_AA.fasta.zip,185,608,607
374395_NT_AL_AA.fasta.zip,177,221,218
3743_NT_AL_AA.fasta.zip,179,468,454
374403_NT_AL_AA.fasta.zip,185,464,445
374407_NT_AL_AA.fasta.zip,186,313,313.0
374454_NT_AL_AA.fasta.zip,100,820,576.0
374462_NT_AL_AA.fasta.zip,179,2365,2285
3744_NT_AL_AA.fasta.zip,183,518,511
374569_NT_AL_AA.fasta.zip,183,563,545
3745_NT_AL_AA.fasta.zip,182,874,858.0
374618_NT_AL_AA.fasta.zip,186,436,386.0
374654_NT_AL_AA.fasta.zip,180,1410,1324.5
374655_NT_AL_AA.fasta.zip,184,702,664.0
374659_NT_AL_AA.fasta.zip,182,182,178.0
3746_NT_AL_AA.fasta.zip,180,594,584.0
374739_NT_AL_AA.fasta.zip,187,219,213
374768_NT_AL_AA.fasta.zip,167,345,305
374786_NT_AL_AA.fasta.zip,181,2018,1358
3747_NT_AL_AA.fasta.zip,179,682,631
374864_NT_AL_AA.fasta.zip,163,829,810
374868_NT_AL_AA.fasta.zip,184,1206,1128.0
374877_NT_AL_AA.fasta.zip,175,515,478
374882_NT_AL_AA.fasta.zip,185,191,189
374887_NT_AL_AA.fasta.zip,183,245,232
374897_NT_AL_AA.fasta.zip,180,1914,547.0
3748_NT_AL_AA.fasta.zip,162,782,721.0
374907_NT_AL_AA.fasta.zip,186,404,397.0
374920_NT_AL_AA.fasta.zip,180,953,878.5
374946_NT_AL_AA.fasta.zip,186,374,345.5
374955_NT_AL_AA.fasta.zip,174,511,445.5
374969_NT_AL_AA.fasta.zip,181,66,66
374973_NT_AL_AA.fasta.zip,189,208,197
374977_NT_AL_AA.fasta.zip,186,1355,1311.5
374986_NT_AL_AA.fasta.zip,183,612,600
3749_NT_AL_AA.fasta.zip,186,659,618.0
374_NT_AL_AA.fasta.zip,189,278,248
375033_NT_AL_AA.fasta.zip,187,1073,1035
375035_NT_AL_AA.fasta.zip,180,167,160.0
375056_NT_AL_AA.fasta.zip,172,2156,1828.0
375057_NT_AL_AA.fasta.zip,167,156,137
375061_NT_AL_AA.fasta.zip,175,186,169
3750_NT_AL_AA.fasta.zip,180,665,644.0
375189_NT_AL_AA.fasta.zip,178,129,129.0
3751_NT_AL_AA.fasta.zip,162,631,630.0
375298_NT_AL_AA.fasta.zip,187,554,526
3752_NT_AL_AA.fasta.zip,178,658,655.0
375307_NT_AL_AA.fasta.zip,184,377,364.0
375316_NT_AL_AA.fasta.zip,184,1092,1038.0
375323_NT_AL_AA.fasta.zip,184,249,247.0
375337_NT_AL_AA.fasta.zip,183,1769,1638
375341_NT_AL_AA.fasta.zip,179,274,254
375387_NT_AL_AA.fasta.zip,189,700,692
3753_NT_AL_AA.fasta.zip,178,138,129.0
375444_NT_AL_AA.fasta.zip,187,666,636
375449_NT_AL_AA.fasta.zip,162,3344,2571.0
375484_NT_AL_AA.fasta.zip,184,1793,884.0
3754_NT_AL_AA.fasta.zip,184,616,490.0
375567_NT_AL_AA.fasta.zip,138,339,325.0
3755_NT_AL_AA.fasta.zip,186,536,513.0
375611_NT_AL_AA.fasta.zip,188,760,738.0
375612_NT_AL_AA.fasta.zip,169,239,233
375616_NT_AL_AA.fasta.zip,177,1684,1533
375686_NT_AL_AA.fasta.zip,180,774,549.5
3756_NT_AL_AA.fasta.zip,175,1021,988
375704_NT_AL_AA.fasta.zip,159,76,76
375743_NT_AL_AA.fasta.zip,189,440,429
375748_NT_AL_AA.fasta.zip,182,1576,1538.0
375757_NT_AL_AA.fasta.zip,140,127,119.0
375759_NT_AL_AA.fasta.zip,156,527,365.5
375775_NT_AL_AA.fasta.zip,175,1348,1293
375790_NT_AL_AA.fasta.zip,181,2207,2036
375791_NT_AL_AA.fasta.zip,175,187,138
3757_NT_AL_AA.fasta.zip,166,1206,1150.5
3758_NT_AL_AA.fasta.zip,188,374,372.0
3759_NT_AL_AA.fasta.zip,153,440,427
375_NT_AL_AA.fasta.zip,167,182,181
3760_NT_AL_AA.fasta.zip,184,507,500.0
376132_NT_AL_AA.fasta.zip,190,277,276.0
3761_NT_AL_AA.fasta.zip,184,466,440.0
376267_NT_AL_AA.fasta.zip,188,213,211.0
3762_NT_AL_AA.fasta.zip,187,424,417
3763_NT_AL_AA.fasta.zip,182,424,423.0
376497_NT_AL_AA.fasta.zip,187,652,646
3764_NT_AL_AA.fasta.zip,183,425,424
3765_NT_AL_AA.fasta.zip,179,404,390
3766_NT_AL_AA.fasta.zip,171,381,379
3767_NT_AL_AA.fasta.zip,189,396,388
3768_NT_AL_AA.fasta.zip,159,444,428
376940_NT_AL_AA.fasta.zip,181,1242,1168
3769_NT_AL_AA.fasta.zip,188,363,360.0
377007_NT_AL_AA.fasta.zip,185,594,578
3770_NT_AL_AA.fasta.zip,176,449,432.0
3772_NT_AL_AA.fasta.zip,182,376,375.0
3773_NT_AL_AA.fasta.zip,157,426,419
3775_NT_AL_AA.fasta.zip,169,337,336
377677_NT_AL_AA.fasta.zip,149,262,262
3776_NT_AL_AA.fasta.zip,181,427,422
3777_NT_AL_AA.fasta.zip,182,422,394.0
377841_NT_AL_AA.fasta.zip,176,509,488.0
3778_NT_AL_AA.fasta.zip,179,1395,1260
3779_NT_AL_AA.fasta.zip,189,191,190
377_NT_AL_AA.fasta.zip,187,181,181
3780_NT_AL_AA.fasta.zip,180,550,538.0
3781_NT_AL_AA.fasta.zip,170,901,836.0
3782_NT_AL_AA.fasta.zip,181,764,709
3783_NT_AL_AA.fasta.zip,186,444,425.0
3784_NT_AL_AA.fasta.zip,171,758,648
3785_NT_AL_AA.fasta.zip,177,922,884
3786_NT_AL_AA.fasta.zip,168,897,867.0
378708_NT_AL_AA.fasta.zip,85,125,120
3787_NT_AL_AA.fasta.zip,179,511,495
378807_NT_AL_AA.fasta.zip,185,437,413
378884_NT_AL_AA.fasta.zip,180,417,395.0
3788_NT_AL_AA.fasta.zip,187,485,477
378925_NT_AL_AA.fasta.zip,177,308,303
378_NT_AL_AA.fasta.zip,181,180,180
3790_NT_AL_AA.fasta.zip,188,495,491.0
3791_NT_AL_AA.fasta.zip,187,1372,1351
3792_NT_AL_AA.fasta.zip,184,731,704.0
3795_NT_AL_AA.fasta.zip,187,346,343
3796_NT_AL_AA.fasta.zip,188,747,744.0
3797_NT_AL_AA.fasta.zip,186,854,788.0
3798_NT_AL_AA.fasta.zip,187,1048,1032
3799_NT_AL_AA.fasta.zip,187,980,963
379_NT_AL_AA.fasta.zip,178,201,201.0
37_NT_AL_AA.fasta.zip,188,663,652.0
3800_NT_AL_AA.fasta.zip,186,963,956.0
3801_NT_AL_AA.fasta.zip,188,999,937.0
3814_NT_AL_AA.fasta.zip,162,154,125.0
3815_NT_AL_AA.fasta.zip,182,992,968.0
3816_NT_AL_AA.fasta.zip,134,271,261.0
381_NT_AL_AA.fasta.zip,184,182,180.0
3820_NT_AL_AA.fasta.zip,120,223,220.0
382_NT_AL_AA.fasta.zip,180,175,175.0
3831_NT_AL_AA.fasta.zip,160,603,597.0
3832_NT_AL_AA.fasta.zip,184,1074,1056.0
3835_NT_AL_AA.fasta.zip,174,680,647.5
3836_NT_AL_AA.fasta.zip,187,539,538
3837_NT_AL_AA.fasta.zip,189,881,876
3838_NT_AL_AA.fasta.zip,183,535,529
3839_NT_AL_AA.fasta.zip,188,523,521.0
383_NT_AL_AA.fasta.zip,185,324,322
3840_NT_AL_AA.fasta.zip,187,522,521
3842_NT_AL_AA.fasta.zip,184,898,898.0
3843_NT_AL_AA.fasta.zip,189,1098,1096
3845_NT_AL_AA.fasta.zip,178,189,189.0
3848_NT_AL_AA.fasta.zip,133,888,611
3849_NT_AL_AA.fasta.zip,142,955,646.0
384_NT_AL_AA.fasta.zip,189,356,354
3852_NT_AL_AA.fasta.zip,147,756,580
3853_NT_AL_AA.fasta.zip,71,572,562
3855_NT_AL_AA.fasta.zip,174,524,461.0
3856_NT_AL_AA.fasta.zip,182,541,483.0
3857_NT_AL_AA.fasta.zip,130,1249,602.5
3858_NT_AL_AA.fasta.zip,161,968,562
3859_NT_AL_AA.fasta.zip,159,610,486
386617_NT_AL_AA.fasta.zip,172,496,471.0
386618_NT_AL_AA.fasta.zip,188,260,259.0
386653_NT_AL_AA.fasta.zip,28,160,159.0
3866_NT_AL_AA.fasta.zip,123,516,455
386724_NT_AL_AA.fasta.zip,177,543,504
386746_NT_AL_AA.fasta.zip,155,297,276
387032_NT_AL_AA.fasta.zip,84,554,544.0
387103_NT_AL_AA.fasta.zip,187,86,86
387104_NT_AL_AA.fasta.zip,184,1049,945.0
387119_NT_AL_AA.fasta.zip,181,800,779
387129_NT_AL_AA.fasta.zip,177,387,368
387263_NT_AL_AA.fasta.zip,142,190,178.0
387332_NT_AL_AA.fasta.zip,184,360,342.0
387338_NT_AL_AA.fasta.zip,178,389,384.0
387357_NT_AL_AA.fasta.zip,186,629,626.0
387496_NT_AL_AA.fasta.zip,178,245,242.0
387509_NT_AL_AA.fasta.zip,177,670,591
387597_NT_AL_AA.fasta.zip,173,673,626
3875_NT_AL_AA.fasta.zip,178,442,428.0
387640_NT_AL_AA.fasta.zip,186,992,901.5
387694_NT_AL_AA.fasta.zip,174,439,428.5
387695_NT_AL_AA.fasta.zip,140,84,69.0
387700_NT_AL_AA.fasta.zip,187,489,486
387707_NT_AL_AA.fasta.zip,168,1419,1378.5
387712_NT_AL_AA.fasta.zip,188,639,609.0
387718_NT_AL_AA.fasta.zip,180,196,179.0
387723_NT_AL_AA.fasta.zip,110,105,85.5
387733_NT_AL_AA.fasta.zip,165,143,134
387755_NT_AL_AA.fasta.zip,185,535,531
387758_NT_AL_AA.fasta.zip,181,216,211
387763_NT_AL_AA.fasta.zip,172,125,123.0
387787_NT_AL_AA.fasta.zip,172,232,231.0
387804_NT_AL_AA.fasta.zip,180,201,195.0
387837_NT_AL_AA.fasta.zip,156,282,276.0
387849_NT_AL_AA.fasta.zip,184,242,236.0
387856_NT_AL_AA.fasta.zip,181,200,194
387882_NT_AL_AA.fasta.zip,149,65,62
387885_NT_AL_AA.fasta.zip,184,311,297.0
387890_NT_AL_AA.fasta.zip,181,115,108
387893_NT_AL_AA.fasta.zip,183,312,308
387914_NT_AL_AA.fasta.zip,183,301,293
387921_NT_AL_AA.fasta.zip,182,345,340.0
387923_NT_AL_AA.fasta.zip,124,52,52.0
387990_NT_AL_AA.fasta.zip,169,148,139
387_NT_AL_AA.fasta.zip,186,193,193.0
388015_NT_AL_AA.fasta.zip,172,1865,1235.0
388021_NT_AL_AA.fasta.zip,177,235,232
388115_NT_AL_AA.fasta.zip,186,527,471.0
388121_NT_AL_AA.fasta.zip,180,204,204.0
388135_NT_AL_AA.fasta.zip,187,316,292
388228_NT_AL_AA.fasta.zip,176,430,413.0
388272_NT_AL_AA.fasta.zip,148,155,154.0
388284_NT_AL_AA.fasta.zip,177,351,316
388323_NT_AL_AA.fasta.zip,181,303,281
388324_NT_AL_AA.fasta.zip,179,271,229
388325_NT_AL_AA.fasta.zip,175,138,133
388335_NT_AL_AA.fasta.zip,179,161,160
388336_NT_AL_AA.fasta.zip,142,568,540.0
388341_NT_AL_AA.fasta.zip,172,357,330.0
388364_NT_AL_AA.fasta.zip,187,266,261
388381_NT_AL_AA.fasta.zip,188,155,154.0
388389_NT_AL_AA.fasta.zip,185,253,240
388394_NT_AL_AA.fasta.zip,147,129,120
388403_NT_AL_AA.fasta.zip,175,119,119
388419_NT_AL_AA.fasta.zip,181,493,477
388531_NT_AL_AA.fasta.zip,183,241,235
388533_NT_AL_AA.fasta.zip,141,103,99
388551_NT_AL_AA.fasta.zip,181,418,409
388552_NT_AL_AA.fasta.zip,81,206,198
388553_NT_AL_AA.fasta.zip,168,601,523.5
388564_NT_AL_AA.fasta.zip,140,190,176.0
388581_NT_AL_AA.fasta.zip,176,335,293.0
388585_NT_AL_AA.fasta.zip,147,179,165
388588_NT_AL_AA.fasta.zip,169,81,78
388591_NT_AL_AA.fasta.zip,183,623,609
388595_NT_AL_AA.fasta.zip,188,359,333.0
3885_NT_AL_AA.fasta.zip,45,393,393
388610_NT_AL_AA.fasta.zip,151,246,225
388611_NT_AL_AA.fasta.zip,184,181,173.0
388630_NT_AL_AA.fasta.zip,174,533,512.0
388633_NT_AL_AA.fasta.zip,188,212,204.0
388649_NT_AL_AA.fasta.zip,183,181,178
388650_NT_AL_AA.fasta.zip,189,410,410
388662_NT_AL_AA.fasta.zip,188,735,727.0
388695_NT_AL_AA.fasta.zip,187,234,227
3886_NT_AL_AA.fasta.zip,157,463,455
388722_NT_AL_AA.fasta.zip,166,154,132.0
388730_NT_AL_AA.fasta.zip,190,250,246.0
388743_NT_AL_AA.fasta.zip,135,714,702
388753_NT_AL_AA.fasta.zip,134,79,79.0
388789_NT_AL_AA.fasta.zip,85,98,94
388795_NT_AL_AA.fasta.zip,162,1235,1109.0
388820_NT_AL_AA.fasta.zip,66,114,108.0
388849_NT_AL_AA.fasta.zip,171,433,390
388886_NT_AL_AA.fasta.zip,132,331,312.5
3888_NT_AL_AA.fasta.zip,169,524,515
388931_NT_AL_AA.fasta.zip,189,491,471
388939_NT_AL_AA.fasta.zip,187,1392,1272
388946_NT_AL_AA.fasta.zip,186,245,201.0
388962_NT_AL_AA.fasta.zip,183,112,109
388963_NT_AL_AA.fasta.zip,175,652,565
388969_NT_AL_AA.fasta.zip,185,183,166
388_NT_AL_AA.fasta.zip,182,197,196.0
389015_NT_AL_AA.fasta.zip,189,837,787
389058_NT_AL_AA.fasta.zip,181,426,395
389072_NT_AL_AA.fasta.zip,190,773,757.0
389073_NT_AL_AA.fasta.zip,174,188,179.0
389084_NT_AL_AA.fasta.zip,169,126,119
3890_NT_AL_AA.fasta.zip,182,678,581.0
389118_NT_AL_AA.fasta.zip,185,805,761
389119_NT_AL_AA.fasta.zip,188,296,277.0
389136_NT_AL_AA.fasta.zip,189,350,326
389158_NT_AL_AA.fasta.zip,165,274,267
389161_NT_AL_AA.fasta.zip,188,559,539.0
389170_NT_AL_AA.fasta.zip,180,708,688.0
389177_NT_AL_AA.fasta.zip,181,184,181
389197_NT_AL_AA.fasta.zip,139,1595,1312
389203_NT_AL_AA.fasta.zip,168,68,67.0
389206_NT_AL_AA.fasta.zip,185,586,527
389207_NT_AL_AA.fasta.zip,176,293,290.0
389257_NT_AL_AA.fasta.zip,181,517,511
389320_NT_AL_AA.fasta.zip,180,137,134.0
389332_NT_AL_AA.fasta.zip,123,105,103
389333_NT_AL_AA.fasta.zip,173,1148,1001
389336_NT_AL_AA.fasta.zip,172,88,70.0
389337_NT_AL_AA.fasta.zip,188,689,674.0
389362_NT_AL_AA.fasta.zip,176,123,120.0
389376_NT_AL_AA.fasta.zip,170,87,78.0
389383_NT_AL_AA.fasta.zip,155,98,87
389384_NT_AL_AA.fasta.zip,177,964,630
389396_NT_AL_AA.fasta.zip,177,290,284
389400_NT_AL_AA.fasta.zip,182,397,385.0
389421_NT_AL_AA.fasta.zip,183,260,247
389432_NT_AL_AA.fasta.zip,148,186,170.0
389434_NT_AL_AA.fasta.zip,187,309,285
389493_NT_AL_AA.fasta.zip,173,93,87
389541_NT_AL_AA.fasta.zip,188,100,99.0
389549_NT_AL_AA.fasta.zip,185,504,475
389558_NT_AL_AA.fasta.zip,188,175,173.0
3895_NT_AL_AA.fasta.zip,189,1374,1350
389610_NT_AL_AA.fasta.zip,174,693,616.5
389643_NT_AL_AA.fasta.zip,186,803,789.0
389658_NT_AL_AA.fasta.zip,140,138,120.0
389668_NT_AL_AA.fasta.zip,186,376,371.0
389677_NT_AL_AA.fasta.zip,183,1242,970
389692_NT_AL_AA.fasta.zip,145,450,350
389792_NT_AL_AA.fasta.zip,165,484,402
389799_NT_AL_AA.fasta.zip,182,294,281.0
3897_NT_AL_AA.fasta.zip,182,1273,1249.0
389812_NT_AL_AA.fasta.zip,137,174,167
389813_NT_AL_AA.fasta.zip,168,1079,974.0
389816_NT_AL_AA.fasta.zip,167,324,292
389827_NT_AL_AA.fasta.zip,186,222,221.0
389840_NT_AL_AA.fasta.zip,167,1315,1219
389852_NT_AL_AA.fasta.zip,47,159,159
389856_NT_AL_AA.fasta.zip,141,685,656
389874_NT_AL_AA.fasta.zip,140,180,170.0
389895_NT_AL_AA.fasta.zip,161,306,274
389941_NT_AL_AA.fasta.zip,180,256,255.0
3899_NT_AL_AA.fasta.zip,182,1335,1203.0
389_NT_AL_AA.fasta.zip,188,193,193.0
38_NT_AL_AA.fasta.zip,180,427,425.0
390010_NT_AL_AA.fasta.zip,161,365,300
390205_NT_AL_AA.fasta.zip,167,298,292
390212_NT_AL_AA.fasta.zip,185,849,453
390243_NT_AL_AA.fasta.zip,181,245,238
390259_NT_AL_AA.fasta.zip,186,246,232.0
3902_NT_AL_AA.fasta.zip,186,532,471.0
390443_NT_AL_AA.fasta.zip,131,190,161
390594_NT_AL_AA.fasta.zip,181,470,457
390595_NT_AL_AA.fasta.zip,189,457,367
390598_NT_AL_AA.fasta.zip,187,818,722
390616_NT_AL_AA.fasta.zip,166,546,533.0
390637_NT_AL_AA.fasta.zip,188,395,385.0
390667_NT_AL_AA.fasta.zip,182,479,442.0
3906_NT_AL_AA.fasta.zip,181,146,142
390748_NT_AL_AA.fasta.zip,168,321,246.0
390790_NT_AL_AA.fasta.zip,159,198,168
390792_NT_AL_AA.fasta.zip,166,500,484.0
390874_NT_AL_AA.fasta.zip,142,544,481.0
3908_NT_AL_AA.fasta.zip,176,3152,3110.0
390916_NT_AL_AA.fasta.zip,167,398,354
390928_NT_AL_AA.fasta.zip,118,430,427.0
390937_NT_AL_AA.fasta.zip,171,379,353
390940_NT_AL_AA.fasta.zip,149,215,212
390992_NT_AL_AA.fasta.zip,171,203,178
3909_NT_AL_AA.fasta.zip,176,3375,3283.5
